File Name,Replicate Name,Comment,Technical rep,Sample & rep name,Path,Instrument Method,Position,Inj Vol,Est. time into mass spec tray,Time injected
2017_July_10_bivalves_QC26,QC26,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,3",3,,
2017_July_10_bivalves_QC27,QC27,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,3",3,,
2017_July_10_bivalves_QC28,QC28,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,3",3,,
2017_July_10_bivalves_QC29,QC29,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,3
",3,,
2017_July_10_bivalves_QC29,QC29,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,3
",3,,
2017_July_10_bivalves_QC3,QC3,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,1",3,,
2017_July_10_bivalves_QC30,QC30,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,3
",3,,
2017_July_10_bivalves_QC31,QC31,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,3
",3,,
2017_July_10_bivalves_QC32,QC32,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,3
",3,,
2017_July_10_bivalves_QC33,QC33,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,3
",3,,
2017_July_10_bivalves_QC34,QC34,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,3
",3,,
2017_July_10_bivalves_QC35,QC35,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,3
",3,,
2017_July_10_bivalves_QC36,QC36,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,3
",3,,
2017_July_10_bivalves_QC37,QC37,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,3
",3,,
2017_July_10_bivalves_QC38,QC38,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,3
",3,,
2017_July_10_bivalves_QC39,QC39,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,3
",3,,
2017_July_10_bivalves_QC4,QC4,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,1",3,,
2017_July_10_bivalves_QC40,QC40,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,3
",3,,
2017_July_10_bivalves_QC41,QC41,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,4",3,,
2017_July_10_bivalves_QC42,QC42,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,4",3,,
2017_July_10_bivalves_QC43,QC43,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,4",3,,
2017_July_10_bivalves_QC44,QC44,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,4",3,,
2017_July_10_bivalves_QC45,QC45,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,4",3,,
2017_July_10_bivalves_QC46,QC46,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,4",3,,
2017_July_10_bivalves_QC47,QC47,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,4",3,,
2017_July_10_bivalves_QC48,QC48,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,4",3,,
2017_July_10_bivalves_QC49,QC49,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,4",3,,
2017_July_10_bivalves_QC5,QC5,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,1",3,,
2017_July_10_bivalves_QC50,QC50,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,4",3,,
2017_July_10_bivalves_QC51,QC51,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,6",3,,
2017_July_10_bivalves_QC52,QC52,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,6",3,,
2017_July_10_bivalves_QC53,QC53,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,6",3,,
2017_July_10_bivalves_QC54,QC54,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,6",3,,
2017_July_10_bivalves_QC55,QC55,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,6",3,,
2017_July_10_bivalves_QC56,QC56,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,6",3,,
2017_July_10_bivalves_QC57,QC57,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,6",3,,
2017_July_10_bivalves_QC58,QC58,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,6",3,,
2017_July_10_bivalves_QC6,QC6,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,1",3,,
2017_July_10_bivalves_QC7,QC7,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,1",3,,
2017_July_10_bivalves_QC8,QC8,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,1",3,,
2017_July_10_bivalves_QC9,QC9,PRTC+BSA,,,C:\Xcalibur\Data\Collaborators\Nunn\Emma\data_378,C:\Xcalibur\Data\Collaborators\Nunn\Emma\methods\Vantage_nanoAcq_prtcbsa53_60min_DrM27cm,"1:A,1",3,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
,,,,,,,,0,,
